Timestamp,FlowID
17:08:27401,1127234966
17:08:27401,-47257599
17:08:27403,-162180270
17:08:27403,179082679
17:08:27403,-380002670
17:08:27404,-1612507704
17:08:27404,1233733095
17:08:27404,2029781928
17:08:27404,-2047753040
17:08:27405,-801280723
17:08:27405,136336116
17:08:27406,1283401736
17:08:27406,96941848
17:08:27406,-86786293
17:08:27415,1953611
17:08:27417,-1900168426
17:08:27417,-94697785
17:08:27418,-1859566815
17:08:27418,734652690
17:08:27418,1873546917
17:08:27419,-916287338
17:08:27419,427404752
17:08:27420,-1203363980
17:08:27420,103927030
17:08:27420,-766995978
17:08:27421,1377696121
17:08:27421,-289834705
17:08:27421,-207758152
17:08:27423,1008889411
17:08:27425,-1333561216
17:08:27425,-1731672878
17:08:27425,-1768350295
17:08:27425,1052715494
17:08:27426,-1987955018
17:08:27426,1443670272
17:08:27427,1519827808
17:08:27430,1074473931
17:08:27430,497376767
17:08:27431,1976127163
17:08:27445,768982488
17:08:27445,410144023
17:08:27445,484059016
17:08:27445,989496644
17:08:27446,1203908782
17:08:27446,1372451731
17:08:27446,2051348264
17:08:27447,1920161614
17:08:27449,1812363688
17:08:27449,-624325705
17:08:27449,-1813957968
17:08:27450,-2016691593
17:08:27450,720448253
17:08:27450,-1599806905
17:08:27450,-1044323919
17:08:27451,-1835017857
17:08:27451,930571220
17:08:27451,-1276731
17:08:27452,-885552418
17:08:27452,906524013
17:08:27452,-1870415435
17:08:27452,-1303738077
17:08:27452,-657817833
17:08:27453,710697204
17:08:27453,2019515773
17:08:27453,-396807142
17:08:27453,902238805
17:08:27453,1942352387
17:08:27454,-1975012810
17:08:27454,-892859431
17:08:27454,-112406994
17:08:27454,2115484765
17:08:28239,596938289
17:08:28239,249396483
17:08:28262,-26388196
17:08:28303,-1092261601
17:08:28306,-378552303
17:08:28322,1040678756
17:08:28323,1732764484
17:08:28324,1104008552
17:08:28326,1946661516
17:08:28331,400183263
17:08:28331,-84756983
17:08:28337,-1417067737
17:08:28342,1093395912
17:08:28346,1495385100
17:08:28346,1464487870
17:08:28346,-798881007
17:08:28364,1578100178
17:08:28368,-1232333746
17:08:28369,1181220954
17:08:28369,-1450035808
17:08:28372,1927098221
17:08:28372,-2137677540
17:08:28373,-85203848
17:08:28373,61225961
17:08:28398,2082651120
17:08:28399,818292463
17:08:28399,-1583342315
17:08:28401,1499061133
17:08:28401,-1519760836
17:08:28402,1757031968
17:08:28402,-483344127
17:08:28403,800684808
17:08:28403,-248875602
17:08:28403,1045210510
17:08:28403,-912013870
17:08:28404,-270307512
17:08:28404,-1450548125
17:08:28404,-634212795
17:08:28405,649475525
17:08:28405,-75786370
17:08:28406,-1145689778
17:08:28406,1198722359
17:08:28406,604384865
17:08:28415,-1888705935
17:08:28417,1243038453
17:08:28417,-500676619
17:08:28417,2094590267
17:08:28417,-1299033447
17:08:28417,1503047257
17:08:28417,1247584736
17:08:28418,-127597615
17:08:28418,-914498704
17:08:28418,-1766660426
17:08:28418,-706805244
17:08:28418,1513387082
17:08:28418,1182080197
17:08:28419,1469212899
17:08:28423,-1980251330
17:08:28423,-344251122
17:08:28424,-572289046
17:08:28424,-1605640071
17:08:28424,467925649
17:08:28425,-832426847
17:08:28426,-1594641322
17:08:28427,1480799250
17:08:28430,1246342906
17:08:28430,530000260
17:08:28431,373519144
17:08:28445,-1142586818
17:08:28445,-1177997310
17:08:28445,-2016790358
17:08:28446,529271188
17:08:28447,125592131
17:08:28447,1067978319
17:08:28448,-190498597
17:08:28448,-1762739021
17:08:28448,-405615886
17:08:28448,-934352424
17:08:28448,1440515948
17:08:28461,946449823
17:08:28461,-1422340744
17:08:28461,-2042360869
17:08:28462,182062953
17:08:28462,-908843110
17:08:28462,-793463741
17:08:28462,7794995
17:08:28462,1104667476
17:08:28462,-1337628495
17:08:28463,-526692380
17:08:28463,-112876165
17:08:28463,202202843
17:08:28463,68292298
17:08:28463,973692152
17:08:28463,-792464935
17:08:28463,-1766710616
17:08:28463,-308635174
17:08:28463,-813146933
17:08:28463,343402791
17:08:28464,-1385471667
17:08:28464,523266320
17:08:29239,1711283999
17:08:29240,-1612651963
17:08:29262,-675469808
17:08:29304,1736448735
17:08:29306,1482881098
17:08:29323,-1033675618
17:08:29325,-52518425
17:08:29325,-953979997
17:08:29326,911617100
17:08:29330,489496681
17:08:29331,-1134418214
17:08:29337,-756752570
17:08:29342,-1933425748
17:08:29346,1044528106
17:08:29346,-159452853
17:08:29346,-623116455
17:08:29364,-485309159
17:08:29369,1163979009
17:08:29369,-1225381877
17:08:29370,1310828240
17:08:29372,-867250178
17:08:29374,256589469
17:08:29374,-1591744551
17:08:29374,1705021578
17:08:29403,1664030336
17:08:29403,697151691
17:08:29403,-280185943
17:08:29403,-1036411694
17:08:29403,-2019473896
17:08:29404,-937984578
17:08:29404,-2139534415
17:08:29404,-524428264
17:08:29404,-1485906520
17:08:29404,314505521
17:08:29404,-1069603564
17:08:29404,1670594189
17:08:29404,-498211010
17:08:29405,1519721558
17:08:29405,-656280882
17:08:29404,1618624156
17:08:29406,-2117622327
17:08:29406,-945900766
17:08:29406,1610671133
17:08:29416,1719961398
17:08:29417,-1224746874
17:08:29417,-547840468
17:08:29417,-1352064949
17:08:29418,-1755361419
17:08:29418,-55648828
17:08:29418,10233161
17:08:29419,-859532694
17:08:29419,-744816212
17:08:29419,285238578
17:08:29419,1600767607
17:08:29419,-2093693110
17:08:29419,1996483808
17:08:29419,-1499521007
17:08:29423,1329430005
17:08:29423,1831153150
17:08:29424,1084546811
17:08:29424,339344171
17:08:29424,-1943898092
17:08:29425,-1381216250
17:08:29426,-93549291
17:08:29427,128491691
17:08:29430,1934613771
17:08:29430,1751107081
17:08:29431,-700250050
17:08:29445,-1297200934
17:08:29445,-364715191
17:08:29446,-1151453529
17:08:29446,-789396462
17:08:29447,1791304973
17:08:29447,-1549509131
17:08:29448,-302951404
17:08:29448,160288080
17:08:29449,-2143293951
17:08:29449,751229400
17:08:29449,737596129
17:08:29450,118667705
17:08:29450,-66743261
17:08:29458,-850489585
17:08:29458,12322053
17:08:29458,1321803509
17:08:29459,1414819229
17:08:29459,1144173864
17:08:29461,-669379089
17:08:29461,269781745
17:08:29461,-946441700
17:08:29461,1659736910
17:08:29461,-1321758110
17:08:29461,-855350214
17:08:29461,-485097100
17:08:29461,1082546118
17:08:29461,-93333269
17:08:29461,-234086352
17:08:29461,-573552449
17:08:29462,-1036542598
17:08:29462,-316463163
17:08:29462,-965898745
17:08:30239,120257194
17:08:30240,-1694451738
17:08:30262,1315545051
17:08:30305,-1675883727
17:08:30307,-673170031
17:08:30324,-1125101849
17:08:30325,731803320
17:08:30325,180561663
17:08:30327,-1497427419
17:08:30331,-703899814
17:08:30332,-87246513
17:08:30337,-1885085521
17:08:30343,-1004857155
17:08:30348,1404409256
17:08:30348,-988608879
17:08:30348,1995373323
17:08:30365,607384364
17:08:30370,-1558527586
17:08:30371,327504963
17:08:30371,-2117043384
17:08:30373,1973880657
17:08:30374,1425639232
17:08:30375,79528201
17:08:30375,1993392588
17:08:30407,189600076
17:08:30407,-1626758368
17:08:30407,1247725032
17:08:30407,852902561
17:08:30407,-714633233
17:08:30407,-345846481
17:08:30409,19787854
17:08:30409,1093074081
17:08:30409,468254524
17:08:30409,2015437928
17:08:30409,-1813304914
17:08:30410,-971650756
17:08:30411,-1558285736
17:08:30411,-786355432
17:08:30411,-328049514
17:08:30411,1106373048
17:08:30411,1360725817
17:08:30412,1574635030
17:08:30415,-541236258
17:08:30416,1352469014
17:08:30417,1460931001
17:08:30418,824605807
17:08:30419,-1227546054
17:08:30419,-1679129772
17:08:30420,-713891980
17:08:30420,-1370427212
17:08:30422,574578603
17:08:30422,-326570530
17:08:30422,-451628452
17:08:30422,1182155041
17:08:30422,2009114018
17:08:30422,-549646712
17:08:30423,-136352647
17:08:30424,-294725125
17:08:30424,-243607732
17:08:30426,1613772919
17:08:30426,-1163248417
17:08:30426,-966712494
17:08:30427,-990993333
17:08:30428,-1045291760
17:08:30428,1870988854
17:08:30430,1290276413
17:08:30431,-509159569
17:08:30432,64466136
17:08:30446,-1741769679
17:08:30446,-250017493
17:08:30446,-1642827457
17:08:30446,-1248306859
17:08:30447,-1470822882
17:08:30447,-1654322087
17:08:30448,-996423513
17:08:30448,-1063523852
17:08:30449,1395823578
17:08:30449,340356624
17:08:30449,1605946545
17:08:30450,1708509914
17:08:30450,828115275
17:08:30459,-1905876117
17:08:30459,231181268
17:08:30459,1780008314
17:08:30459,-1338722103
17:08:30459,-46481859
17:08:30461,923034097
17:08:30461,524453264
17:08:30461,-1895394381
17:08:30461,-2007151429
17:08:30461,-515296515
17:08:30461,2088993081
17:08:30461,1422989007
17:08:30461,-437288415
17:08:30461,-1784401774
17:08:30461,996401112
17:08:30462,-1822293578
17:08:30462,1860721525
17:08:30462,1009114825
17:08:30462,-1563346243
17:08:31240,-902565427
17:08:31240,1910476017
17:08:31263,896816843
17:08:31305,-830742848
17:08:31307,-1899715250
17:08:31322,1471105435
17:08:31325,808985931
17:08:31325,-98799551
17:08:31327,-1178323837
17:08:31330,-361431137
17:08:31332,141071711
17:08:31337,-802007447
17:08:31342,-78809790
17:08:31347,-2118542326
17:08:31347,167913402
17:08:31348,843501960
17:08:31364,-1227584063
17:08:31370,-1243481891
17:08:31371,-2005181701
17:08:31371,445830119
17:08:31373,-2103323821
17:08:31374,-1258777588
17:08:31374,710549423
17:08:31375,1025190958
17:08:31404,1355368574
17:08:31404,1398507116
17:08:31404,-73752364
17:08:31404,-1616629428
17:08:31404,518734566
17:08:31404,734560969
17:08:31405,791595031
17:08:31405,1699391079
17:08:31405,-236157193
17:08:31405,256643914
17:08:31405,2069155797
17:08:31406,849399404
17:08:31406,955103742
17:08:31406,-1030422529
17:08:31406,-1373646988
17:08:31406,21546697
17:08:31408,1364355623
17:08:31408,255524
17:08:31408,1353067182
17:08:31416,-379974053
17:08:31417,-1800214925
17:08:31417,-1857085944
17:08:31417,868563235
17:08:31418,347464933
17:08:31418,-1820839689
17:08:31418,375718982
17:08:31419,-1668879320
17:08:31419,-2035372898
17:08:31419,1498632319
17:08:31419,221525462
17:08:31419,-2144663163
17:08:31419,-1886537062
17:08:31420,243425369
17:08:31424,2024127508
17:08:31424,1791122705
17:08:31425,-522193939
17:08:31425,1957362355
17:08:31425,1077246842
17:08:31426,-581892755
17:08:31427,1085667862
17:08:31431,308778164
17:08:31431,-781853469
17:08:31432,45508053
17:08:31433,-980242304
17:08:31447,412136498
17:08:31448,-643525638
17:08:31448,2047347611
17:08:31448,-1645697226
17:08:31448,515896203
17:08:31448,734713446
17:08:31448,784462068
17:08:31448,-1555974952
17:08:31449,-952119600
17:08:31449,469314819
17:08:31449,-167057776
17:08:31450,-1515864526
17:08:31450,-1023380846
17:08:31460,-1311779299
17:08:31460,1336614332
17:08:31460,1794872408
17:08:31460,-2047110552
17:08:31460,1996031073
17:08:31460,1154963343
17:08:31460,-2076014866
17:08:31462,-888513467
17:08:31462,-741411379
17:08:31462,-594697015
17:08:31462,1902902059
17:08:31462,101630775
17:08:31462,238199763
17:08:31462,722910340
17:08:31462,-1617713644
17:08:31462,1365335204
17:08:31462,-143665971
17:08:31462,-396143522
17:08:31462,-895181955
17:08:32240,653146862
17:08:32240,1464866935
17:08:32262,102494714
17:08:32306,2084689089
17:08:32307,144737178
17:08:32323,1512825749
17:08:32325,-186183598
17:08:32325,938650892
17:08:32328,-635711737
17:08:32331,-534857462
17:08:32332,1412878118
17:08:32337,644658775
17:08:32343,1660578543
17:08:32347,675286271
17:08:32347,294775220
17:08:32348,-354932736
17:08:32365,994358447
17:08:32370,5122464
17:08:32372,1672936671
17:08:32372,1402254471
17:08:32373,1526933769
17:08:32374,587732870
17:08:32374,671457761
17:08:32376,-1305672144
17:08:32404,639997291
17:08:32406,1778219239
17:08:32406,786779896
17:08:32406,-1957405155
17:08:32406,347818903
17:08:32406,-1385774273
17:08:32406,-1549596156
17:08:32407,133295086
17:08:32407,-1365289805
17:08:32407,785352276
17:08:32407,-2018115691
17:08:32407,1259023306
17:08:32407,-1317017819
17:08:32407,1715183098
17:08:32407,1712203998
17:08:32407,-527663302
17:08:32408,990365279
17:08:32409,541837120
17:08:32409,-343593372
17:08:32424,-1908019895
17:08:32424,-253993784
17:08:32426,258541146
17:08:32426,1573187011
17:08:32426,1400034675
17:08:32426,-489687262
17:08:32426,-1895844035
17:08:32427,55370048
17:08:32427,927596816
17:08:32427,-734797777
17:08:32427,-1647412923
17:08:32427,-1501411195
17:08:32427,-813655728
17:08:32427,308214924
17:08:32428,1905101897
17:08:32428,-1331662077
17:08:32428,1067857981
17:08:32428,29757273
17:08:32428,141412326
17:08:32428,1830787440
17:08:32428,-1600659104
17:08:32432,-1818067952
17:08:32432,-97081065
17:08:32432,-760221681
17:08:32432,-1697807555
17:08:32447,1950019240
17:08:32447,-230933202
17:08:32447,-2142437056
17:08:32447,-1122223862
17:08:32449,1804306763
17:08:32449,-1552839853
17:08:32449,-2119805288
17:08:32449,-1902844479
17:08:32450,-127590571
17:08:32450,-2042553703
17:08:32450,-1028047467
17:08:32451,1591233313
17:08:32451,-1869159517
17:08:32460,1446211899
17:08:32460,-1623935267
17:08:32460,-2070128429
17:08:32460,74176828
17:08:32461,-525939387
17:08:32461,-794078345
17:08:32461,-2127158969
17:08:32461,1190112760
17:08:32463,-1439311048
17:08:32463,-1942916163
17:08:32463,-170540975
17:08:32463,-1188358708
17:08:32463,-750603884
17:08:32463,392925999
17:08:32463,1424026996
17:08:32463,2075831329
17:08:32463,87748169
17:08:32463,-540235104
17:08:32463,1716299453
17:07:59365,-39094865
17:07:59367,-578389157
17:07:59367,73819336
17:07:59385,603674577
17:07:59386,1978734242
17:07:59387,2063951031
17:07:59388,-1151040418
17:07:59391,-588699191
17:07:59391,548000335
17:07:59391,-300626532
17:07:59391,361844594
17:07:59391,1382020512
17:07:59391,-1091566575
17:07:59391,440749946
17:07:59391,1497211743
17:07:59391,-513721114
17:07:59393,-1633922737
17:07:59393,-1428023781
17:07:59393,-902469010
17:07:59394,-1524510960
17:07:59394,1894288938
17:07:59396,-1679695801
17:07:59396,1572454417
17:07:59396,-674890424
17:07:59396,-945911332
17:07:59398,-31348031
17:07:59398,454059479
17:07:59398,359359760
17:07:59399,1348599706
17:07:59399,1232376797
17:07:59399,-1516125160
17:07:59400,-221214292
17:07:59401,-1857303873
17:07:59401,-1561716397
17:07:59402,1791904315
17:07:59402,-330052555
17:07:59402,-466210780
17:07:59412,-257579711
17:07:59413,-1644687854
17:07:59413,183679885
17:07:59414,481327636
17:07:59417,1843819021
17:07:59418,701324779
17:07:59420,-305626283
17:07:59420,1131933285
17:07:59420,993570967
17:07:59420,-1730073556
17:07:59420,-977024876
17:07:59420,-1831558579
17:07:59434,1871926463
17:07:59434,-1914895746
17:07:59436,729410648
17:07:59436,-1765634618
17:07:59436,-400613346
17:07:59436,1265200609
17:07:59436,1566069310
17:07:59436,161525214
17:07:59436,1215553100
17:07:59436,224755804
17:07:59436,-778138986
17:07:59436,1001507113
17:07:59440,-1776420134
17:07:59440,876938028
17:07:59441,497940448
17:07:59441,-1840874503
17:07:59441,-304017569
17:07:59442,590174558
17:07:59442,1242597458
17:07:59442,-2024289472
17:07:59442,-2090063304
17:07:59442,-1868457447
17:07:59442,-1419907715
17:07:59443,-706912227
17:07:59443,-1135279364
17:07:59444,-1526647694
17:07:59444,1668949814
17:07:59444,-884240440
17:07:59444,331002250
17:07:59444,-1088368372
17:08:00220,-381200180
17:08:00226,-1746930566
17:08:00248,-134177904
17:08:00291,-1700161044
17:08:00295,-1211368367
17:08:00312,1974648179
17:08:00315,-1453214053
17:08:00315,796864516
17:08:00316,739550154
17:08:00317,-1888430772
17:08:00326,1246061432
17:08:00329,-1104580546
17:08:00330,-341568758
17:08:00330,1219613335
17:08:00331,1187807113
17:08:00331,-470756622
17:08:00344,-1786846984
17:08:00359,-1705713910
17:08:00361,-1655471022
17:08:00361,-607844238
17:08:00361,-1057292837
17:08:00363,-1992141461
17:08:00363,-681097959
17:08:00364,-2053686145
17:08:00384,890529768
17:08:00384,-754582964
17:08:00385,-1813462087
17:08:00385,-1337710824
17:08:00387,1639189779
17:08:00388,-1256025076
17:08:00388,892654762
17:08:00388,-274565277
17:08:00388,1097945717
17:08:00388,-866445821
17:08:00388,-1850324561
17:08:00388,-1849526074
17:08:00388,1739621110
17:08:00388,346354448
17:08:00388,-1816612889
17:08:00388,-1664018691
17:08:00388,-1539770996
17:08:00388,-2013905327
17:08:00388,845347828
17:08:00395,-729688254
17:08:00395,-2094185028
17:08:00395,1071456381
17:08:00395,2027629932
17:08:00397,-2111289758
17:08:00398,-2122467694
17:08:00398,2052770747
17:08:00398,-1550229985
17:08:00399,125071596
17:08:00400,1333059811
17:08:00401,1575810967
17:08:00401,-1343516106
17:08:00401,1977888354
17:08:00401,1800045476
17:08:00402,1224870639
17:08:00411,1825269061
17:08:00413,1158395178
17:08:00413,-1945671023
17:08:00413,-128946869
17:08:00416,666579081
17:08:00416,-72248285
17:08:00417,402186304
17:08:00417,-1813489530
17:08:00418,-1016180083
17:08:00418,201143281
17:08:00418,868070876
17:08:00418,1553009112
17:08:00434,-941480691
17:08:00434,-1026283928
17:08:00434,-1907930522
17:08:00434,616027276
17:08:00435,1112076043
17:08:00435,-1806316943
17:08:00435,-741557986
17:08:00435,-333689405
17:08:00435,-410966085
17:08:00435,2034642557
17:08:00435,-214622263
17:08:00435,1953266459
17:08:00440,906501266
17:08:00440,1326054230
17:08:00441,1726943058
17:08:00441,-305951636
17:08:00441,798243120
17:08:00442,-298638753
17:08:00442,-673377394
17:08:00442,1570993484
17:08:00442,-1976056669
17:08:00442,-1389352715
17:08:00442,-1654011263
17:08:00442,-307960988
17:08:00443,1388690174
17:08:00443,1615093556
17:08:00444,-1222502716
17:08:00444,2080469333
17:08:00444,1227670993
17:08:00444,1338440975
17:08:01221,1466933080
17:08:01226,-382377732
17:08:01249,2020837584
17:08:01291,-1249238598
17:08:01296,-220525577
17:08:01313,131289697
17:08:01315,-1503716842
17:08:01316,1095276267
17:08:01316,-1202173514
17:08:01317,-164514975
17:08:01326,-1396058038
17:08:01330,-2105946603
17:08:01330,1530327154
17:08:01331,923854157
17:08:01331,-219433876
17:08:01332,-1368123472
17:08:01345,1685211737
17:08:01360,-1356920882
17:08:01361,-1683736811
17:08:01361,-2012707817
17:08:01361,1619682544
17:08:01362,2019843474
17:08:01363,1576475028
17:08:01364,1193181233
17:08:01385,-694737541
17:08:01385,1815845713
17:08:01385,184339983
17:08:01386,2010718036
17:08:01387,1489474301
17:08:01388,826058522
17:08:01388,1472591022
17:08:01388,347679340
17:08:01388,-1949157744
17:08:01388,-1719135563
17:08:01388,-1378376713
17:08:01388,-1316980984
17:08:01389,764482873
17:08:01390,-1094475527
17:08:01390,-1907258684
17:08:01390,-835921786
17:08:01391,-409477709
17:08:01391,-1823957911
17:08:01392,1911885586
17:08:01396,5619078
17:08:01396,1470655781
17:08:01397,-1022741147
17:08:01397,1491109284
17:08:01398,-1637147209
17:08:01398,257003021
17:08:01398,985813567
17:08:01399,2127722555
17:08:01399,-1470214881
17:08:01400,-1266861515
17:08:01401,2012691286
17:08:01401,-2139508146
17:08:01402,-1286031657
17:08:01402,-1697927893
17:08:01403,1270315269
17:08:01411,1273953293
17:08:01414,-1571441177
17:08:01414,-1331859607
17:08:01414,1057383289
17:08:01416,1421183937
17:08:01417,-2041592173
17:08:01418,-1432289764
17:08:01418,-1428803043
17:08:01418,-1120721398
17:08:01419,-1282006350
17:08:01419,-2126948084
17:08:01419,-313286092
17:08:01436,1578094308
17:08:01436,940140442
17:08:01436,-2017456767
17:08:01436,1642180619
17:08:01436,-1186691586
17:08:01436,-541229214
17:08:01436,1982996703
17:08:01438,-812871770
17:08:01438,-1777034738
17:08:01438,-2113555048
17:08:01438,1421679377
17:08:01438,808702550
17:08:01440,-486213455
17:08:01441,876912933
17:08:01441,1183716354
17:08:01441,698968942
17:08:01443,-1332211229
17:08:01443,-685786886
17:08:01443,-1089193128
17:08:01444,276948462
17:08:01445,1580484632
17:08:01447,-1899393860
17:08:01447,2114577680
17:08:01447,-315551382
17:08:01447,-654868524
17:08:01447,-1823585157
17:08:01447,-577220264
17:08:01447,-1971481769
17:08:01447,-1588574524
17:08:01447,-23632162
17:08:02221,-225007141
17:08:02226,-389667868
17:08:02250,411719424
17:08:02292,-186142067
17:08:02296,1783270795
17:08:02314,426256258
17:08:02316,1944077917
17:08:02316,107862964
17:08:02317,-803743984
17:08:02317,412940855
17:08:02327,-1357256068
17:08:02330,182522732
17:08:02331,1068367950
17:08:02331,673483549
17:08:02332,1231022114
17:08:02332,-1017166708
17:08:02346,-1398277101
17:08:02360,1561058552
17:08:02361,-1385988680
17:08:02362,229766562
17:08:02362,13038211
17:08:02362,-1315354219
17:08:02363,-2006660244
17:08:02364,-2140746013
17:08:02386,-594093710
17:08:02386,-1978561461
17:08:02386,1954272309
17:08:02386,-258479311
17:08:02387,-388729085
17:08:02388,-731503157
17:08:02388,-505119000
17:08:02390,-1988174562
17:08:02390,932358680
17:08:02390,-45094596
17:08:02390,-1543966831
17:08:02390,2080314508
17:08:02390,-1956874787
17:08:02393,703165951
